buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,jibun,monthlyRent,offiNm,preDeposit,preMonthlyRent,sggCd,sggNm,umdNm,useRRRight,매물유형
2018,,,15,1,2024,"3,000",59.6,27,661,135,기흥역 더샵,,,41463,용인시 기흥구,구갈동,,오피스텔
2015,24.03~26.03,신규,27,1,2024,"3,000",73.08,4,1111-11,90,하우스타 100-29,,,41463,용인시 기흥구,중동,,오피스텔
2017,24.01~25.01,갱신,6,1,2024,"5,500",23.87,4,657,47,기흥역 롯데캐슬 레이시티,"7,000",40,41463,용인시 기흥구,구갈동,,오피스텔
2019,24.01~25.01,갱신,22,1,2024,500,22.61,6,242-1,52,엠스테이,500,50,41463,용인시 기흥구,마북동,사용,오피스텔
2023,24.01~25.01,신규,27,1,2024,"5,000",28.13,3,399-1,48,서천더캐슬,,,41463,용인시 기흥구,서천동,,오피스텔
2017,24.01~25.01,갱신,3,1,2024,500,22.06,4,657,63,기흥역 롯데캐슬 레이시티,500,60,41463,용인시 기흥구,구갈동,사용,오피스텔
2014,24.01~25.01,신규,10,1,2024,300,12.63,9,595-3,47,네오플로스,,,41463,용인시 기흥구,구갈동,,오피스텔
2015,24.04~26.04,신규,30,1,2024,"24,000",74.1,5,371-5,0,한빛 센트라움,,,41463,용인시 기흥구,언남동,,오피스텔
2017,,,13,1,2024,"2,000",18.74,10,1209,70,e편한세상 수지,,,41465,용인시 수지구,풍덕천동,,오피스텔
2014,24.02~25.02,신규,23,1,2024,500,17.1,6,1118,51,광교 U-TOWER,,,41465,용인시 수지구,상현동,,오피스텔
,24.03~26.03,갱신,5,1,2024,"1,000",24.96,9,899,68,분당 수지 유타워,"1,000",65,41465,용인시 수지구,동천동,사용,오피스텔
2018,24.02~26.01,갱신,23,1,2024,"3,464",21.45,4,82-9,10,수지 풍덕천 한샘 더랜드마크,"3,464",10,41465,용인시 수지구,풍덕천동,,오피스텔
,24.02~25.02,갱신,30,1,2024,"1,000",24.96,23,899,70,분당 수지 유타워,"1,000",66,41465,용인시 수지구,동천동,사용,오피스텔
,24.03~25.06,신규,8,1,2024,"1,000",24.96,28,899,73,분당 수지 유타워,,,41465,용인시 수지구,동천동,,오피스텔
,24.02~25.02,신규,20,1,2024,500,24.96,6,899,75,분당 수지 유타워,,,41465,용인시 수지구,동천동,,오피스텔
2018,24.02~25.02,신규,8,1,2024,"1,000",21.45,4,82-9,60,수지 풍덕천 한샘 더랜드마크,,,41465,용인시 수지구,풍덕천동,,오피스텔
2018,24.01~25.01,신규,5,1,2024,"1,000",21.19,8,1132-4,75,광교 리치안,,,41465,용인시 수지구,상현동,,오피스텔
2016,24.01~26.01,신규,20,1,2024,"25,000",51.23,4,429,0,시즌 메리트빌,,,41465,용인시 수지구,죽전동,,오피스텔
2019,,,24,1,2024,"2,000",19.5,8,1044,43,운정유미어스4차 오피스텔,,,41480,파주시,야당동,,오피스텔
2021,25.02~26.02,신규,18,1,2024,"3,000",26.8,18,1456-1,50,파주 디에이블 오피스텔,,,41480,파주시,와동동,,오피스텔
2023,24.02~25.02,신규,24,1,2024,500,24.09,9,1431,60,운정역 HB 하우스토리 시티,,,41480,파주시,와동동,,오피스텔
2016,24.01~25.01,신규,7,1,2024,500,27.93,5,792-2,47,(792-2),,,41480,파주시,금촌동,,오피스텔
2021,24.02~24.11,신규,19,1,2024,500,24.48,9,1433,65,운정역 센트럴 하이뷰,,,41480,파주시,와동동,,오피스텔
2016,24.01~25.01,신규,20,1,2024,"1,000",39.01,4,792-2,55,(792-2),,,41480,파주시,금촌동,,오피스텔
2018,24.02~25.02,갱신,24,1,2024,500,23.46,12,1056,58,아이플렉스,500,55,41480,파주시,야당동,,오피스텔
2018,24.02~25.02,신규,30,1,2024,500,24.71,14,1048-1,75,운정유미어스2차 오피스텔,,,41480,파주시,야당동,,오피스텔
2019,24.02~25.02,갱신,8,1,2024,500,21.52,9,1085,55,유은타워5,500,55,41480,파주시,야당동,,오피스텔
2021,24.01~25.01,신규,5,1,2024,500,20.39,14,1433,51,운정역 센트럴 하이뷰,,,41480,파주시,와동동,,오피스텔
2020,24.01~24.07,신규,10,1,2024,500,28.32,4,347-154,60,일민빌딩B,,,41500,이천시,대월면 사동리,,오피스텔
2019,24.02~26.02,갱신,8,1,2024,"10,300",25.42,15,475,0,양우내안애 클래스568,"10,200",,41500,이천시,안흥동,,오피스텔
,24.01~25.01,신규,1,1,2024,"1,000",53.36,4,51-7,60,오남펠리시티,,,41500,이천시,장호원읍 오남리,,오피스텔
,24.03~25.02,신규,27,1,2024,500,24.02,6,464-5,53,코아루페라즈 오피스텔,,,41500,이천시,중리동,,오피스텔
2018,24.02~24.08,신규,24,1,2024,300,20.99,11,670-5,55,이천아미리슈빌S,,,41500,이천시,부발읍 아미리,,오피스텔
2019,24.02~26.06,신규,12,1,2024,"13,500",34.99,6,475,0,양우내안애 클래스568,,,41500,이천시,안흥동,,오피스텔
,24.01~25.01,신규,15,1,2024,500,24.02,8,464-5,53,코아루페라즈 오피스텔,,,41500,이천시,중리동,,오피스텔
2018,24.03~25.03,신규,3,1,2024,500,25.15,16,729-2,50,지평더웰아이,,,41500,이천시,부발읍 아미리,,오피스텔
2019,24.02~25.02,신규,8,1,2024,500,24.79,4,671,65,이천 클래시아 테라스파크,,,41500,이천시,부발읍 아미리,,오피스텔
2011,24.02~25.01,신규,10,1,2024,500,23.68,3,211-8,40,,,,41500,이천시,중리동,,오피스텔
2002,24.01~25.01,신규,28,1,2024,50,24.44,1,715-1,32,청룡오피스텔,,,41550,안성시,대덕면 내리,,오피스텔
2005,25.02~27.02,신규,6,1,2024,"2,500",15,1,688-1,0,(688-1),,,41550,안성시,대덕면 내리,,오피스텔
2020,24.02~25.02,신규,23,1,2024,500,21.28,15,1-1,55,루첸트,,,41550,안성시,석정동,,오피스텔
2020,24.01~25.01,신규,20,1,2024,"1,000",21.28,5,1-1,50,루첸트,,,41550,안성시,석정동,,오피스텔
2018,24.03~25.02,신규,20,1,2024,200,17.24,3,682-8,30,(682-8),,,41550,안성시,대덕면 내리,,오피스텔
2018,24.01~25.01,신규,26,1,2024,200,15.69,3,682-8,25,(682-8),,,41550,안성시,대덕면 내리,,오피스텔
2018,24.01~25.01,신규,6,1,2024,200,17.24,5,682-8,30,(682-8),,,41550,안성시,대덕면 내리,,오피스텔
2018,24.02~25.02,신규,6,1,2024,200,16.3,2,682-8,30,(682-8),,,41550,안성시,대덕면 내리,,오피스텔
2018,24.02~25.01,신규,17,1,2024,200,17.24,5,682-8,30,(682-8),,,41550,안성시,대덕면 내리,,오피스텔
2018,24.01~24.07,신규,6,1,2024,200,17.82,5,682-8,30,(682-8),,,41550,안성시,대덕면 내리,,오피스텔
2018,,,13,1,2024,"10,300",25.25,4,1340-1,0,라비드퐁네프,,,41570,김포시,운양동,,오피스텔
2018,,,18,1,2024,500,21.15,6,1340-1,45,라비드퐁네프,,,41570,김포시,운양동,,오피스텔
2019,24.01~25.01,신규,17,1,2024,300,20.62,6,6878-6,40,월드퍼스티오피스텔,,,41570,김포시,구래동,,오피스텔
2021,24.02~26.02,갱신,29,1,2024,"20,500",39.76,9,532-124,0,아라캐슬,"21,000",,41570,김포시,고촌읍 신곡리,,오피스텔
2020,24.01~25.01,신규,20,1,2024,500,29.48,6,6871-57,50,연세Y7 두애틱,,,41570,김포시,구래동,,오피스텔
2018,24.01~25.01,갱신,15,1,2024,500,19.84,6,2025-3,42,(2025-3),500,40,41570,김포시,장기동,,오피스텔
2017,24.01~26.01,신규,18,1,2024,"1,000",32.16,3,1296-2,56,더파크뷰테라스,,,41570,김포시,운양동,,오피스텔
2019,24.02~25.02,신규,30,1,2024,500,27.18,15,6879-6,60,NK리움힐오피스텔,,,41570,김포시,구래동,,오피스텔
2019,24.01~25.01,신규,27,1,2024,300,19.56,14,6879-6,40,NK리움힐오피스텔,,,41570,김포시,구래동,,오피스텔
2015,24.02~26.02,신규,12,1,2024,500,36.36,3,1297-6,50,리앤포레,,,41570,김포시,운양동,,오피스텔
2020,,,25,1,2024,"4,500",22.32,4,1473-4,0,로또오피스,,,41591,화성만세구,장안면 수촌리,,오피스텔
2020,24.01~26.01,신규,27,1,2024,500,22.32,4,1473-4,39,로또오피스,,,41591,화성만세구,장안면 수촌리,,오피스텔
2013,24.02~25.02,신규,31,1,2024,500,26.87,6,2075-8,43,디엔씨 오피스텔,,,41591,화성만세구,남양읍 남양리,,오피스텔
2016,24.03~25.02,신규,30,1,2024,"1,000",24.45,5,2075-6,40,1동,,,41591,화성만세구,남양읍 남양리,,오피스텔
2023,24.02~26.02,신규,29,1,2024,"5,000",71.53,2,2278-8,60,스카이빌,,,41591,화성만세구,남양읍 남양리,,오피스텔
2003,24.02~25.02,신규,22,1,2024,"1,000",46.33,10,1748,40,아이리스오피스텔,,,41591,화성만세구,남양읍 남양리,,오피스텔
2016,24.02~25.02,신규,30,1,2024,300,19.87,8,1410-2,40,화성 라일 플로리스 3차,,,41591,화성만세구,향남읍 하길리,,오피스텔
2023,24.02~25.02,신규,26,1,2024,"2,000",71.53,4,2278-8,90,스카이빌,,,41591,화성만세구,남양읍 남양리,,오피스텔
2023,24.02~26.01,신규,24,1,2024,"3,000",58.32,5,102-2,100,주건축물제1동,,,41591,화성만세구,새솔동,,오피스텔
2020,24.01~25.01,신규,26,1,2024,500,17.49,5,508-2,50,1동,,,41591,화성만세구,향남읍 행정리,,오피스텔
2019,24.02~25.02,신규,15,1,2024,500,55.25,3,8-117,60,1동,,,41593,화성효행구,봉담읍 와우리,,오피스텔
2018,24.01~25.01,신규,19,1,2024,500,19.06,10,26-6,41,스마트오피스텔,,,41593,화성효행구,봉담읍 와우리,,오피스텔
2013,24.01~25.01,신규,5,1,2024,500,20.75,8,34,45,토마토오피스텔3,,,41593,화성효행구,봉담읍 와우리,,오피스텔
2011,24.02~25.02,신규,13,1,2024,400,22.23,4,31-3,40,캠퍼스타운,,,41593,화성효행구,봉담읍 와우리,,오피스텔
2012,24.03~25.02,신규,24,1,2024,300,15.22,6,26-12,29,(26-12),,,41593,화성효행구,봉담읍 와우리,,오피스텔
2013,24.02~26.02,신규,24,1,2024,"5,000",20.75,3,34,0,토마토오피스텔3,,,41593,화성효행구,봉담읍 와우리,,오피스텔
2011,24.03~26.03,신규,19,1,2024,"7,160",38.43,1,31-4,0,토마토오피스텔1,,,41593,화성효행구,봉담읍 와우리,,오피스텔
2012,24.02~25.02,신규,18,1,2024,300,15.22,8,26-12,30,(26-12),,,41593,화성효행구,봉담읍 와우리,,오피스텔
2008,24.02~25.01,신규,13,1,2024,300,16.87,4,622,33,중흥 S-스퀘어,,,41593,화성효행구,봉담읍 동화리,,오피스텔
2020,24.03~26.03,신규,17,1,2024,"11,000",59.88,2,8-112,0,아나바다가,,,41593,화성효행구,봉담읍 와우리,,오피스텔
2020,,,6,1,2024,"13,780",24.12,7,376-11,0,병점역 써밋프라움,,,41595,화성병점구,병점동,,오피스텔
2013,,,20,1,2024,"18,000",45.07,2,871,5,병점역 효성 해링턴 플레이스,,,41595,화성병점구,병점동,,오피스텔
2013,,,16,1,2024,"1,000",45.07,11,871,80,병점역 효성 해링턴 플레이스,,,41595,화성병점구,병점동,,오피스텔
2013,,,5,1,2024,"10,500",31.15,7,871,0,병점역 효성 해링턴 플레이스,,,41595,화성병점구,병점동,,오피스텔
2020,,,13,1,2024,500,24.12,5,376-11,60,병점역 써밋프라움,,,41595,화성병점구,병점동,,오피스텔
2019,24.01~26.01,갱신,9,1,2024,"10,500",56.62,2,525-2,30,발렌티 하우스,"10,500",30,41595,화성병점구,진안동,,오피스텔
2020,24.02~25.02,신규,16,1,2024,"3,000",24.12,6,376-11,50,병점역 써밋프라움,,,41595,화성병점구,병점동,,오피스텔
2020,24.01~26.01,신규,11,1,2024,"13,390",24.12,20,376-11,2,병점역 써밋프라움,,,41595,화성병점구,병점동,,오피스텔
2017,24.01~25.01,신규,19,1,2024,300,19.21,2,374-5,63,인텔리스테이,,,41595,화성병점구,병점동,,오피스텔
2020,24.02~26.02,갱신,20,1,2024,"21,000",41.85,14,376-11,13,병점역 써밋프라움,"25,000",,41595,화성병점구,병점동,,오피스텔
2022,,,25,1,2024,"1,000",22.03,30,725-4,75,더샵 동탄센텀폴리스 1단지,,,41597,화성동탄구,송동,,오피스텔
2018,,,25,1,2024,"9,000",16.77,5,679-8,0,브리즈힐 오피스텔,,,41597,화성동탄구,영천동,,오피스텔
2018,,,10,1,2024,"19,400",49.15,15,1020,0,동탄역린스트라우스,,,41597,화성동탄구,오산동,,오피스텔
2010,,,8,1,2024,"14,500",29.09,3,92-2,0,마젤란오피스텔,,,41597,화성동탄구,반송동,,오피스텔
2014,24.01~25.01,신규,12,1,2024,500,18.35,9,1065-2,47,동탄 퍼스트빌스타,,,41597,화성동탄구,능동,,오피스텔
2013,24.01~25.01,갱신,5,1,2024,500,22.23,3,1066-2,43,동탄아르젠2차,500,40,41597,화성동탄구,능동,,오피스텔
2011,24.02~25.02,신규,22,1,2024,"6,300",22.75,5,34-7,0,동탄엘리시아,,,41597,화성동탄구,석우동,,오피스텔
2021,24.02~26.02,갱신,6,1,2024,"43,000",84.97,23,1089,0,동탄역 롯데캐슬,"47,000",,41597,화성동탄구,오산동,,오피스텔
2023,24.03~26.03,신규,20,1,2024,"29,000",84.93,8,1023,0,동탄역 헤리엇,,,41597,화성동탄구,오산동,,오피스텔
2012,24.01~25.02,갱신,3,1,2024,"14,800",28.52,22,90-1,0,삼성스마트쉐르빌,"15,000",,41597,화성동탄구,반송동,,오피스텔
2022,24.01~25.01,신규,4,1,2024,500,27.92,2,87,70,곤지암비즈니스센터,,,41610,광주시,곤지암읍 신대리,,오피스텔
2018,24.03~25.02,신규,31,1,2024,"2,000",76.02,4,48-8,100,우리팰리스 아파텔,,,41610,광주시,역동,,오피스텔
,24.01~25.01,신규,26,1,2024,"1,000",30.57,11,63-2,70,디에이치타워,,,41610,광주시,경안동,,오피스텔
2022,24.01~25.01,신규,22,1,2024,"2,000",27.92,6,87,50,곤지암비즈니스센터,,,41610,광주시,곤지암읍 신대리,,오피스텔
2018,24.01~26.01,신규,10,1,2024,"2,000",71.01,4,48-8,90,우리팰리스 아파텔,,,41610,광주시,역동,,오피스텔
2020,24.01~24.04,신규,5,1,2024,100,18.61,6,963-2,66,(963-2),,,41630,양주시,옥정동,,오피스텔
2022,24.03~26.03,신규,8,1,2024,"19,000",28.2,12,963-17,0,대방엘리움 어반시티 오피스텔,,,41630,양주시,옥정동,,오피스텔
2007,,,2,1,2024,"4,500",34.1,3,847-2,0,(847-2),,,41630,양주시,광적면 가납리,,오피스텔
2022,24.02~26.02,신규,5,1,2024,"12,000",23.23,17,963-17,0,대방엘리움 어반시티 오피스텔,,,41630,양주시,옥정동,,오피스텔
2021,24.01~25.01,신규,31,1,2024,"1,000",66.23,4,370-4,70,1동,,,41670,여주시,상동,,오피스텔
2021,24.01~26.01,신규,7,1,2024,500,67.4,4,370-4,80,1동,,,41670,여주시,상동,,오피스텔
2019,24.01~26.01,갱신,6,1,2024,"1,000",42.31,1,420-2,40,제1동,"1,000",38,41820,가평군,설악면 신천리,,오피스텔
2020,24.01~24.07,신규,7,1,2024,500,28.34,7,287-2,66,루온토스투디오 오피스텔,,,41830,양평군,양평읍 양근리,,오피스텔
2022,24.01~25.01,신규,22,1,2024,800,59.88,6,635,50,sj파크힐,,,41830,양평군,용문면 다문리,,오피스텔
2022,24.01~25.01,신규,22,1,2024,800,59.93,3,635,50,sj파크힐,,,41830,양평군,용문면 다문리,,오피스텔
2022,24.01~25.01,신규,22,1,2024,80,59.88,3,635,50,sj파크힐,,,41830,양평군,용문면 다문리,,오피스텔
2022,24.01~25.01,신규,23,1,2024,800,59.88,3,635,50,sj파크힐,,,41830,양평군,용문면 다문리,,오피스텔
2022,24.01~25.01,신규,22,1,2024,800,59.88,2,635,50,sj파크힐,,,41830,양평군,용문면 다문리,,오피스텔
2020,24.01~24.07,신규,12,1,2024,"1,000",61.58,9,287-2,70,루온토스투디오 오피스텔,,,41830,양평군,양평읍 양근리,,오피스텔
2022,24.02~25.01,신규,29,1,2024,"1,000",27.34,12,284-2,50,(284-2),,,41830,양평군,양평읍 양근리,,오피스텔
2021,24.02~25.02,신규,19,1,2024,"1,000",73.54,12,551-12,90,(551-12),,,41830,양평군,양서면 양수리,,오피스텔
2017,24.01~26.01,신규,10,1,2024,"13,000",76.59,5,785-4,0,골든타워,,,41830,양평군,용문면 다문리,,오피스텔
2017,24.01~25.01,신규,4,1,2024,500,76,9,2652,80,주건축물제1동,,,43111,청주시 상당구,용암동,,오피스텔
2020,24.02~25.02,신규,19,1,2024,500,23.67,3,123,50,청주행정타운 코아루휴티스,,,43111,청주시 상당구,북문로3가,,오피스텔
2020,24.01~25.01,신규,20,1,2024,500,23.67,4,123,50,청주행정타운 코아루휴티스,,,43111,청주시 상당구,북문로3가,,오피스텔
2020,24.01~25.01,신규,3,1,2024,500,23.67,5,123,50,청주행정타운 코아루휴티스,,,43111,청주시 상당구,북문로3가,,오피스텔
2020,24.02~26.02,신규,19,1,2024,"9,000",23.67,3,123,0,청주행정타운 코아루휴티스,,,43111,청주시 상당구,북문로3가,,오피스텔
2020,24.02~25.04,신규,7,1,2024,"9,000",23.67,5,123,0,청주행정타운 코아루휴티스,,,43111,청주시 상당구,북문로3가,,오피스텔
2011,24.02~25.02,신규,27,1,2024,"1,000",56.1,2,12-12,45,(12-12),,,43112,청주시 서원구,사직동,,오피스텔
2006,24.03~25.03,신규,31,1,2024,300,31.8,17,171-5,35,월드피아오피스텔,,,43112,청주시 서원구,사창동,,오피스텔
2011,24.02~25.02,신규,11,1,2024,"3,000",59.4,4,12-12,40,(12-12),,,43112,청주시 서원구,사직동,,오피스텔
2006,24.02~26.02,신규,22,1,2024,300,35.49,16,171-5,35,월드피아오피스텔,,,43112,청주시 서원구,사창동,,오피스텔
2006,24.02~26.02,신규,19,1,2024,"2,000",34.26,10,171-5,15,월드피아오피스텔,,,43112,청주시 서원구,사창동,,오피스텔
2015,24.02~26.02,신규,24,1,2024,"12,500",56.95,5,489,0,예지웰프라임A동,,,43112,청주시 서원구,성화동,,오피스텔
2006,,,9,1,2024,300,36.72,6,171-5,30,월드피아오피스텔,,,43112,청주시 서원구,사창동,,오피스텔
2012,24.01~25.01,신규,7,1,2024,500,26.22,5,436-4,35,(436-4),,,43112,청주시 서원구,개신동,,오피스텔
2015,24.02~26.02,갱신,29,1,2024,"13,000",55.22,2,484,0,예지웰프라임B동,"13,000",,43112,청주시 서원구,성화동,사용,오피스텔
2015,24.02~26.02,신규,3,1,2024,"10,500",51.94,5,452,0,(452),,,43112,청주시 서원구,성화동,,오피스텔
2014,,,29,1,2024,"5,500",24.63,13,664,0,두산위브 센티움,,,43113,청주시 흥덕구,오송읍 연제리,,오피스텔
2014,,,26,1,2024,"8,000",28.9,5,664,0,두산위브 센티움,,,43113,청주시 흥덕구,오송읍 연제리,,오피스텔
2019,,,3,1,2024,"28,000",84.92,18,3404,0,청주 지웰시티 푸르지오,,,43113,청주시 흥덕구,복대동,,오피스텔
2019,,,12,1,2024,"15,000",84.92,13,3404,50,청주 지웰시티 푸르지오,,,43113,청주시 흥덕구,복대동,,오피스텔
2014,,,5,1,2024,300,24.63,4,664,38,두산위브 센티움,,,43113,청주시 흥덕구,오송읍 연제리,,오피스텔
2014,24.01~26.01,갱신,12,1,2024,"8,300",28.9,11,664,0,두산위브 센티움,"8,700",,43113,청주시 흥덕구,오송읍 연제리,,오피스텔
2019,24.02~25.01,신규,20,1,2024,300,20.4,7,317,45,아크로폴리스,,,43113,청주시 흥덕구,외북동,,오피스텔
2017,24.01~25.01,신규,20,1,2024,200,22.08,13,459,40,신해블루지움,,,43113,청주시 흥덕구,강서동,,오피스텔
2014,24.01~25.01,신규,18,1,2024,300,24.63,16,664,40,두산위브 센티움,,,43113,청주시 흥덕구,오송읍 연제리,,오피스텔
2014,24.01~25.01,신규,6,1,2024,400,24.89,14,664,40,두산위브 센티움,,,43113,청주시 흥덕구,오송읍 연제리,,오피스텔
2018,,,31,1,2024,"1,000",47.3,9,810-2,65,오창 롯데캐슬 더 하이스트,,,43114,청주시 청원구,오창읍 양청리,,오피스텔
2013,24.02~25.02,신규,27,1,2024,"1,000",56.16,12,122,50,우양 오피스텔,,,43114,청주시 청원구,우암동,,오피스텔
2018,24.03~26.03,신규,8,1,2024,"14,500",47.07,24,810-2,0,오창 롯데캐슬 더 하이스트,,,43114,청주시 청원구,오창읍 양청리,,오피스텔
,24.02~25.02,신규,10,1,2024,500,24.12,4,636-2,55,한신 더 휴 센트럴파크,,,43114,청주시 청원구,오창읍 각리,,오피스텔
,24.03~26.03,신규,17,1,2024,"2,000",76.07,2,636-2,95,한신 더 휴 센트럴파크,,,43114,청주시 청원구,오창읍 각리,,오피스텔
2013,24.02~26.02,신규,18,1,2024,"1,000",56.16,8,122,60,우양 오피스텔,,,43114,청주시 청원구,우암동,,오피스텔
2013,24.02~26.02,신규,27,1,2024,500,28.29,3,122,35,우양 오피스텔,,,43114,청주시 청원구,우암동,,오피스텔
2005,24.02~25.02,신규,27,1,2024,"1,000",37.76,6,301-6,30,삼풍오피스텔,,,43114,청주시 청원구,내덕동,,오피스텔
